GeneratedOn,GeneratedBy,Id,AccountName,Amount,CloseDate,Name,OwnerEmail,StageName,Type
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Plant Denim Traders,14675,2009-03-04,"Plant Denim Traders, SM MFG PROP 7",faiz@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,South of Market App Interactive,21959,2009-03-11,"South of Market App Interactive - Large Office, $21959",tomas@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,"Rogers, Oster & Stewart Inc",119527,2009-03-18,"Rogers, Oster & Stewart Inc, CORP OFF 23",sherill@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Everett Data Group,2061,2009-03-25,Everett Data Group / Small Office $2K,winthrop@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Juzuni,114061,2009-04-08,Juzuni / CORP OFF $114K,abir@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Jamaican Podiatry,37003,2009-04-15,"Jamaican Podiatry, Small Healthcare Property Coverage 19",hammet@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Storrow Hospital,39465,2009-04-22,"Storrow Hospital, SM HC 19",abir@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Seaport App Research,1779,2009-05-01,"Seaport App Research, Small Office Prop 7",abir@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Coast Bank,16563,2009-05-01,"Coast Bank, SM HC 8",xiaodan@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Seaport Apps Worldwide,4757,2009-05-08,"Seaport Apps Worldwide - Small Office Prop, $4757",hammet@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,SoMa Network Computers,71412,2009-05-22,"SoMa Network Computers - Corp Office Property Coverage, $71412",sherill@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Bay Net Innovations,71277,2009-06-05,"Bay Net Innovations, Corp Office Prop 15",yarin@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,West Coast Bank,73076,2009-06-12,"West Coast Bank, Corp Office 14",joy@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,MIT Chiropractic Inc,13790,2009-06-19,"MIT Chiropractic Inc - SM HC, $13790",rod@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial District Limited Inc,35129,2009-06-19,"Financial District Limited Inc, LG OFF 23",sherill@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Bay Area Group,19900,2009-06-26,"Bay Area Group, SM GAR PROP 8",faiz@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Tigoova,87175,2009-06-26,"Tigoova, Corp Office Prop 17",faiz@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Hilltop Steelworks Machines Partners,14202,2009-06-26,"Hilltop Steelworks Machines Partners, SM MFG PROP 7",devindar@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Hunters Point Reclaimed Worldwide,14378,2009-06-26,"Hunters Point Reclaimed Worldwide, SM MFG PROP 7",elisha@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Southeast Recycleables Vehicles,14124,2009-06-26,"Southeast Recycleables Vehicles, SM MFG 7",sherill@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Peak Investments Inc,4855,2009-07-03,"Peak Investments Inc - SM OFF, $4855",yarin@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial District Network Materials,3553,2009-07-24,"Financial District Network Materials, Small Office Prop 14",winthrop@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Dunster Network International,20119,2009-07-24,Dunster Network International / Large Office Prop $20K,harper@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Hilltop Steelworks Machines Partners,13947,2009-07-24,"Hilltop Steelworks Machines Partners, SM MFG 7",winthrop@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Autumn Consulting,1907,2009-07-24,"Autumn Consulting, SM OFC PROP 8",joy@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,"Beattie, Watson & Farlane",2002,2009-07-31,"Beattie, Watson & Farlane - Small Office Prop, $2002",tomas@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,MIT Evaluations,27498,2009-08-21,MIT Evaluations / SM HC $27K,stuart@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Jefferson Accountants,21858,2009-08-21,Jefferson Accountants / Large Office Prop $22K,adrian@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Buckingham App Technologies,4226,2009-08-28,"Buckingham App Technologies, SM OFF 17",faiz@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Eastern Dell Rentals,165462,2009-09-19,"Eastern Dell Rentals, MED MFG 23",yarin@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Sunny Sky Traders,13979,2009-09-19,"Sunny Sky Traders, SM MFG PROP 7",harper@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Mass Information Microtechnologies,1783,2009-09-19,"Mass Information Microtechnologies - SM OFC PROP, $1783",kristen@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Adaptive Touch Tech,3572,2009-09-19,"Adaptive Touch Tech, SM OFC PROP 14",xiaodan@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Prudential Information Computers,77339,2009-09-26,"Prudential Information Computers - CORP OFF, $77339",giridhar@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Sunwest Denim Distribution Inc,152332,2009-09-26,"Sunwest Denim Distribution Inc, Medium Mfg Prop 21",winthrop@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Ocean Hydraulic Rentals,29996,2009-10-09,Ocean Hydraulic Rentals / Small Mfg Property Coverage $30K,yarin@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Kent & Ostermann LLP Inc,1771,2009-10-09,"Kent & Ostermann LLP Inc, SM OFC PROP 7",kristen@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Doojaabaa Inc,4385,2009-10-16,"Doojaabaa Inc, Small Office Property Coverage 17",yarin@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,VooJo,72462,2009-10-16,VooJo / Corp Office Prop $72K,joy@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Call Apps Machines,1784,2009-10-23,"Call Apps Machines, Small Office Prop 7",yarin@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,C. E. Services,26879,2009-10-30,C. E. Services / SM HC PROP $27K,tomas@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Innes Steelworks Traders,28851,2009-11-06,"Innes Steelworks Traders - SM MFG PROP, $28851",airianna@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,3rd Group,98910,2009-11-06,"3rd Group - Active Garage Property Coverage, $98910",elisha@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Phillips & Dawson At Law,30012,2009-11-20,"Phillips & Dawson At Law - LG OFF, $30012",devindar@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,"Whitford, Kaufmann & Gibson",21755,2009-11-20,"Whitford, Kaufmann & Gibson, Large Office Property Coverage 14",meiying@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Cambridge Medications,31740,2009-11-20,"Cambridge Medications, Small Healthcare Property Coverage 16",elisha@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Ladder Limited,1807,2009-11-20,Ladder Limited / SM OFC PROP $$1807,yarin@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Halleck,68884,2009-11-27,"Halleck, Corp Office 14",yarin@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Salem Bank,5879,2009-12-04,"Salem Bank, Small Office Prop 23",yarin@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Moss Windows,36731,2009-12-11,"Moss Windows, Small Garage Property Coverage 14",elisha@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Mission Motors,17830,2010-01-22,Mission Motors / SM GAR $18K,winthrop@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Inter Touch Semiconductors,20727,2010-01-29,"Inter Touch Semiconductors, LG OFF 14",harper@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,MIT Chiropractic Inc,13316,2010-02-06,"MIT Chiropractic Inc, Small Healthcare Property Coverage 7",yarin@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,SoMa Network Computers,68237,2010-02-13,"SoMa Network Computers, CORP OFC PROP 14",joy@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Zoe Systems,143591,2010-02-13,"Zoe Systems, Active Garage 25",joy@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,GooFiZi,25948,2010-03-03,"GooFiZi, LG OFC PROP 17",meiying@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Juzuni,107064,2010-03-03,"Juzuni, Corp Office 22",joy@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial Distrct,91854,2010-03-17,"Financial Distrct, CORP OFC PROP 18",meiying@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Clementina Windows,35214,2010-03-24,"Clementina Windows, Small Garage 14",faiz@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Downtown Mechanical,86365,2010-03-31,"Downtown Mechanical - Active Garage Prop, $86365",meiying@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,LaBuMa Inc,22325,2010-04-07,"LaBuMa Inc - Large Office Property Coverage, $22325",devindar@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,American Podiatry,32418,2010-04-28,"American Podiatry, SM HC 16",abir@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Sansome Group,1742,2010-04-28,"Sansome Group, Small Office Prop 7",abir@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Tubuu,1705,2010-05-21,"Tubuu, Small Office 7",faiz@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Alliance Associates,29196,2010-05-21,"Alliance Associates - SM HC, $29196",abir@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial Group,5023,2010-06-04,Financial Group / Small Office Prop $5K,adrian@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Coit Tower Automotive & Company,17054,2010-06-18,Coit Tower Automotive & Company / Small Garage Prop $17K,kristen@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Brick Resources,72121,2010-06-18,Brick Resources / Corp Office $72K,kristen@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Electronics Storage Incorporated,3520,2010-06-18,Electronics Storage Incorporated / Small Office Prop $4K,hammet@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,British Systems,20857,2010-06-18,"British Systems - Small Garage, $20857",tomas@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Electronic Media Tech,4165,2010-06-25,Electronic Media Tech / SM OFC PROP $4K,sherill@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Charter Lenders Inc,3810,2010-07-02,"Charter Lenders Inc, SM OFC PROP 15",yarin@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Bell & West,68855,2010-08-13,"Bell & West - CORP OFF, $68855",rod@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Fast Media Semiconductors Partners,5959,2010-09-18,"Fast Media Semiconductors Partners, Small Office 23",duston@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Financial District Limited Inc,116869,2010-09-25,Financial District Limited Inc / Corp Office Property Coverage $117K,coraline@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,E. H. Display Communications,5396,2010-10-01,E. H. Display Communications / Small Office Prop $5K,winthrop@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,America Institute,29313,2010-10-01,America Institute / Small Healthcare Property Coverage $29K,airianna@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Adaptive Apps Materials,3887,2010-10-08,"Adaptive Apps Materials - SM OFC PROP, $3887",abir@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,South Data Technologies,3502,2010-10-22,"South Data Technologies, SM OFF 14",rod@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,HuMuZa,22370,2010-10-29,"HuMuZa, Large Office Prop 15",faiz@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,South Iron Materials,35870,2010-10-29,"South Iron Materials, Small Mfg Prop 18",winthrop@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,South Offices,177863,2010-11-05,South Offices / MED HC $178K,coraline@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Monte Vista Products,34165,2010-11-19,"Monte Vista Products - SM GAR, $34165",sherill@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Electronic Storage Research,88174,2010-11-19,"Electronic Storage Research, Corp Office 18",kristen@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Innovative Storage Worldwide,67041,2010-11-26,"Innovative Storage Worldwide, CORP OFC PROP 14",kristen@alta-insurance.com,Negotiation/Review,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Inter App Semiconductors,86006,2010-11-26,"Inter App Semiconductors, CORP OFC PROP 18",sherill@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,University Data Solutions,23224,2010-12-03,"University Data Solutions - Large Office Property Coverage, $23224",yarin@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Coit Tower Glen Supplies,27987,2010-12-03,"Coit Tower Glen Supplies, SM MFG 14",faiz@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Y. Z. Display Materials,1721,2010-12-10,Y. Z. Display Materials / Small Office Prop $$1721,elisha@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Adaptive Touch Tech,3590,2011-01-14,"Adaptive Touch Tech, SM OFC PROP 14",rod@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Monte Vista Parts,45729,2011-01-14,"Monte Vista Parts, Small Garage Property Coverage 18",giridhar@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Eastern Financial,101088,2011-01-28,Eastern Financial / CORP OFF $101K,elisha@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Cyber Information Research LLC,4974,2011-02-05,"Cyber Information Research LLC, SM OFC PROP 19",joy@alta-insurance.com,Qualification,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Fenway Display Interactive,4628,2011-02-12,"Fenway Display Interactive - SM OFF, $4628",yarin@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Seaport Investors,1712,2011-02-12,"Seaport Investors, SM OFC PROP 7",xiaodan@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Broad Lenders LLC,30682,2011-02-19,"Broad Lenders LLC, LG OFC PROP 20",elisha@alta-insurance.com,Prospecting,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,L. D. Media Solutions,21815,2011-03-02,L. D. Media Solutions / Large Office $22K,kristen@alta-insurance.com,Proposal/Price Quote,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,"Kirsch, Crawford & Himmel",21727,2011-03-16,"Kirsch, Crawford & Himmel / Large Office Prop $22K",faiz@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Snow Senior Living,16277,2011-03-16,"Snow Senior Living, Small Healthcare Property Coverage 8",devindar@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,New Information Networks,78580,2011-03-16,New Information Networks / Corp Office $79K,devindar@alta-insurance.com,Closed Won,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Jamaica Plain Display Tech Inc.,111217,2011-03-23,Jamaica Plain Display Tech Inc. / CORP OFC PROP $111K,hammet@alta-insurance.com,Closed Lost,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,Foggy Fencing Wreckers,28950,2011-03-30,Foggy Fencing Wreckers / Small Mfg Prop $29K,tomas@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,European Systems,17940,2011-04-06,"European Systems, SM GAR 7",abir@alta-insurance.com,Needs Analysis,New Business
2017-04-12T12:54:25-07:00,UXMetricsGenerator/1.0,,University Services,161371,2011-04-06,"University Services, MED HC 22",coraline@alta-insurance.com,Closed Lost,New Business
